age,job,marital,education,housing,loan,month,day_of_week,campaign,pdays,previous,poutcome,cons.conf.idx,euribor3m,nr.employed,y
23.0,entrepreneur,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
41.0,admin.,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
45.0,services,married,high.school,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,admin.,married,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,married,professional.course,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
35.0,admin.,married,university.degree,no,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,admin.,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
55.0,self-employed,married,basic.4y,unknown,unknown,aug,thu,5,999,0,nonexistent,-36.1,4.964,5228.1,no
54.0,services,married,high.school,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,admin.,single,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,admin.,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,married,professional.course,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
45.0,admin.,married,high.school,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
54.0,technician,married,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,technician,married,professional.course,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,admin.,single,university.degree,no,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,admin.,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
35.0,technician,single,professional.course,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,admin.,married,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
36.0,technician,married,professional.course,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,admin.,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
47.0,housemaid,married,high.school,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
42.0,admin.,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
49.0,technician,married,professional.course,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
54.0,blue-collar,married,basic.4y,no,yes,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
45.0,self-employed,married,basic.9y,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
56.0,blue-collar,married,basic.4y,unknown,unknown,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
50.0,technician,married,high.school,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,admin.,single,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
41.0,housemaid,married,basic.4y,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
41.0,housemaid,married,basic.4y,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
41.0,housemaid,married,basic.4y,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
38.0,technician,married,professional.course,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
49.0,blue-collar,married,basic.4y,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
41.0,housemaid,married,basic.4y,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,admin.,single,university.degree,no,no,aug,thu,6,999,0,nonexistent,-36.1,4.964,5228.1,no
59.0,blue-collar,married,basic.9y,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
47.0,admin.,divorced,university.degree,no,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
49.0,technician,divorced,high.school,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,technician,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
33.0,admin.,single,university.degree,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,technician,married,university.degree,no,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,admin.,married,university.degree,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
30.0,self-employed,married,university.degree,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
36.0,self-employed,married,basic.9y,yes,yes,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,yes
50.0,self-employed,married,basic.9y,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
40.0,self-employed,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
40.0,self-employed,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
33.0,admin.,single,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
30.0,admin.,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,admin.,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
36.0,admin.,single,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,technician,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
35.0,technician,married,professional.course,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
42.0,technician,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
51.0,blue-collar,married,basic.4y,yes,yes,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
54.0,blue-collar,married,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,technician,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,yes
32.0,admin.,single,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,admin.,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
58.0,technician,divorced,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
42.0,technician,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,technician,married,high.school,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
57.0,retired,married,basic.4y,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,technician,married,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
41.0,technician,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
29.0,admin.,single,high.school,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,admin.,single,university.degree,no,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
29.0,admin.,single,high.school,no,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
54.0,self-employed,married,university.degree,yes,no,aug,thu,6,999,0,nonexistent,-36.1,4.964,5228.1,no
52.0,services,married,basic.9y,yes,yes,aug,thu,5,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,admin.,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
39.0,admin.,single,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
48.0,blue-collar,married,basic.4y,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
29.0,admin.,single,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
40.0,admin.,married,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
41.0,technician,married,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
49.0,blue-collar,married,basic.4y,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
29.0,admin.,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,admin.,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,admin.,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
47.0,admin.,married,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,admin.,single,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,admin.,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
49.0,admin.,single,high.school,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
36.0,technician,divorced,professional.course,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,management,married,university.degree,yes,no,aug,thu,6,999,0,nonexistent,-36.1,4.964,5228.1,no
30.0,admin.,married,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,admin.,single,university.degree,no,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
35.0,entrepreneur,married,university.degree,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,married,university.degree,no,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,admin.,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
50.0,technician,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
50.0,technician,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
36.0,management,married,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
41.0,admin.,divorced,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
36.0,self-employed,married,basic.9y,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,admin.,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,yes
30.0,admin.,single,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
47.0,admin.,married,high.school,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
44.0,blue-collar,married,basic.6y,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
49.0,admin.,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
29.0,technician,single,professional.course,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
46.0,admin.,married,university.degree,no,no,aug,thu,5,999,0,nonexistent,-36.1,4.964,5228.1,no
45.0,blue-collar,married,basic.6y,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
45.0,admin.,single,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,yes
31.0,technician,married,professional.course,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
41.0,technician,married,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
45.0,services,married,high.school,yes,yes,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,married,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
39.0,admin.,divorced,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,technician,single,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
40.0,admin.,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,technician,married,high.school,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
30.0,admin.,divorced,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
59.0,retired,married,basic.4y,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
39.0,admin.,divorced,university.degree,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
46.0,technician,married,high.school,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,technician,single,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
30.0,technician,married,professional.course,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
33.0,technician,married,professional.course,no,yes,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
44.0,blue-collar,married,basic.6y,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,technician,married,high.school,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
58.0,technician,married,high.school,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,technician,single,university.degree,no,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
54.0,services,married,high.school,yes,no,aug,thu,6,999,0,nonexistent,-36.1,4.964,5228.1,yes
47.0,admin.,married,high.school,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
30.0,admin.,married,high.school,no,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,housemaid,married,basic.6y,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
56.0,blue-collar,married,basic.4y,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
58.0,technician,married,high.school,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
30.0,technician,married,professional.course,no,no,aug,thu,4,999,0,nonexistent,-36.1,4.964,5228.1,no
36.0,self-employed,married,basic.9y,no,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,yes
31.0,housemaid,married,university.degree,yes,yes,aug,thu,4,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,housemaid,married,basic.6y,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,yes
49.0,technician,married,professional.course,yes,yes,aug,thu,6,999,0,nonexistent,-36.1,4.964,5228.1,no
57.0,technician,single,university.degree,yes,yes,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
53.0,blue-collar,married,basic.6y,unknown,unknown,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
39.0,management,married,university.degree,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
59.0,technician,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
53.0,admin.,married,high.school,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
30.0,admin.,married,high.school,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,yes
33.0,technician,married,professional.course,no,yes,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
33.0,technician,married,professional.course,yes,yes,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
47.0,admin.,married,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,technician,single,university.degree,yes,no,aug,thu,4,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,technician,married,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
35.0,management,married,high.school,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
58.0,admin.,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
47.0,admin.,married,university.degree,no,no,aug,thu,4,999,0,nonexistent,-36.1,4.964,5228.1,no
49.0,blue-collar,married,basic.4y,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
50.0,technician,single,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,single,professional.course,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
49.0,blue-collar,married,basic.4y,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
55.0,technician,divorced,professional.course,no,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
44.0,technician,divorced,professional.course,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
48.0,technician,married,professional.course,no,no,aug,thu,6,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,admin.,single,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
32.0,admin.,single,university.degree,yes,yes,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,admin.,single,university.degree,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
30.0,technician,single,professional.course,yes,yes,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
45.0,blue-collar,married,basic.6y,yes,yes,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
49.0,technician,divorced,professional.course,no,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
42.0,self-employed,married,basic.4y,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,married,university.degree,yes,no,aug,thu,4,999,0,nonexistent,-36.1,4.964,5228.1,no
47.0,admin.,married,university.degree,unknown,unknown,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,yes
35.0,technician,single,professional.course,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
35.0,technician,single,professional.course,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
41.0,management,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
35.0,technician,single,professional.course,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
35.0,technician,married,professional.course,yes,yes,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
47.0,technician,married,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,married,professional.course,unknown,unknown,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
35.0,self-employed,married,university.degree,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,yes
46.0,admin.,married,university.degree,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
51.0,blue-collar,married,basic.9y,no,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,single,high.school,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
51.0,blue-collar,married,basic.9y,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
33.0,admin.,single,university.degree,no,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
47.0,blue-collar,married,basic.9y,yes,yes,aug,thu,4,999,0,nonexistent,-36.1,4.964,5228.1,no
50.0,self-employed,married,basic.9y,yes,no,aug,thu,6,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,technician,single,university.degree,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,technician,single,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
33.0,technician,married,professional.course,no,no,aug,thu,5,999,0,nonexistent,-36.1,4.964,5228.1,no
59.0,retired,married,university.degree,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,married,professional.course,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
46.0,services,married,high.school,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
41.0,admin.,divorced,university.degree,no,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,married,professional.course,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,admin.,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
34.0,admin.,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,admin.,single,high.school,yes,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
35.0,admin.,single,university.degree,no,yes,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
53.0,technician,married,professional.course,yes,no,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
30.0,technician,single,professional.course,yes,no,aug,thu,4,999,0,nonexistent,-36.1,4.964,5228.1,no
29.0,technician,single,university.degree,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
47.0,blue-collar,married,unknown,no,no,aug,thu,6,999,0,nonexistent,-36.1,4.964,5228.1,yes
54.0,self-employed,married,high.school,yes,yes,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,yes
54.0,technician,married,professional.course,no,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
31.0,technician,married,high.school,no,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
47.0,blue-collar,married,unknown,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
29.0,technician,single,university.degree,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
47.0,blue-collar,married,unknown,no,yes,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
43.0,housemaid,divorced,professional.course,no,yes,aug,thu,5,999,0,nonexistent,-36.1,4.964,5228.1,no
54.0,self-employed,married,high.school,no,no,aug,thu,4,999,0,nonexistent,-36.1,4.964,5228.1,no
29.0,technician,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
51.0,management,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
54.0,technician,married,professional.course,yes,yes,aug,thu,2,999,0,nonexistent,-36.1,4.964,5228.1,no
51.0,management,married,university.degree,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
33.0,housemaid,married,professional.course,yes,no,aug,thu,1,999,0,nonexistent,-36.1,4.964,5228.1,no
54.0,self-employed,married,high.school,yes,no,aug,thu,3,999,0,nonexistent,-36.1,4.964,5228.1,no
